PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,extraction_date
75,170,2012-02-23T00:00:00.000Z,550,318,36.0990,19854.4500,523.00,0.00,523.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
75,171,2012-02-23T00:00:00.000Z,550,319,48.5835,26720.9250,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
76,172,2012-02-23T00:00:00.000Z,550,928,32.2455,17735.0250,468.00,0.00,468.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
76,173,2012-02-23T00:00:00.000Z,550,929,36.5610,20108.5500,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
77,174,2012-02-23T00:00:00.000Z,550,319,46.4205,25531.2750,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
78,175,2012-02-23T00:00:00.000Z,3,359,47.5230,142.5690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
78,176,2012-02-23T00:00:00.000Z,3,360,45.4230,136.2690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
78,177,2012-02-23T00:00:00.000Z,3,361,49.6965,149.0895,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
78,178,2012-02-23T00:00:00.000Z,3,362,45.4230,136.2690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
78,179,2012-02-23T00:00:00.000Z,3,363,43.3230,129.9690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
79,180,2012-02-23T00:00:00.000Z,3,2,41.9160,125.7480,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
80,181,2012-02-23T00:00:00.000Z,3,1,50.2635,150.7905,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
81,182,2012-02-23T00:00:00.000Z,3,361,49.8540,149.5620,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
81,183,2012-02-23T00:00:00.000Z,3,362,45.5805,136.7415,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
81,184,2012-02-23T00:00:00.000Z,3,363,43.4805,130.4415,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
81,185,2012-02-23T00:00:00.000Z,3,364,47.7540,143.2620,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
82,186,2012-02-23T00:00:00.000Z,550,530,16.0860,8847.3000,550.00,82.00,468.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
83,187,2012-02-23T00:00:00.000Z,3,4,57.0255,171.0765,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
84,188,2012-02-23T00:00:00.000Z,550,512,37.0860,20397.3000,550.00,550.00,0.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
85,189,2012-02-23T00:00:00.000Z,550,513,26.5965,14628.0750,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
86,190,2012-02-23T00:00:00.000Z,550,317,27.0585,14882.1750,468.00,0.00,468.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
86,191,2012-02-23T00:00:00.000Z,550,318,33.5790,18468.4500,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
86,192,2012-02-23T00:00:00.000Z,550,319,46.0635,25334.9250,550.00,0.00,550.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,193,2012-02-23T00:00:00.000Z,3,408,47.5440,142.6320,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,194,2012-02-23T00:00:00.000Z,3,409,43.2705,129.8115,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,195,2012-02-23T00:00:00.000Z,3,410,41.1705,123.5115,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,196,2012-02-23T00:00:00.000Z,3,411,45.4440,136.3320,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,197,2012-02-23T00:00:00.000Z,3,412,41.1705,123.5115,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
87,198,2012-02-23T00:00:00.000Z,3,413,39.0705,117.2115,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
88,199,2012-02-23T00:00:00.000Z,3,427,47.5965,142.7895,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
88,200,2012-02-23T00:00:00.000Z,3,428,43.3230,129.9690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
88,201,2012-02-23T00:00:00.000Z,3,429,41.2230,123.6690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
88,202,2012-02-23T00:00:00.000Z,3,430,45.4965,136.4895,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
88,203,2012-02-23T00:00:00.000Z,3,431,41.2230,123.6690,3.00,0.00,3.00,2012-02-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
89,204,2012-03-08T00:00:00.000Z,3,320,47.4705,142.4115,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
89,205,2012-03-08T00:00:00.000Z,3,321,42.7980,128.3940,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
89,206,2012-03-08T00:00:00.000Z,60,322,25.4205,1525.2300,60.00,0.00,60.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
90,207,2012-03-08T00:00:00.000Z,3,442,43.3965,130.1895,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
90,208,2012-03-08T00:00:00.000Z,3,443,39.1230,117.3690,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
90,209,2012-03-08T00:00:00.000Z,3,444,37.0230,111.0690,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
91,210,2012-03-08T00:00:00.000Z,550,941,62.9895,34644.2250,550.00,0.00,550.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
92,211,2012-03-08T00:00:00.000Z,3,320,45.3705,136.1115,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
92,212,2012-03-08T00:00:00.000Z,3,321,40.4880,121.4640,3.00,0.00,3.00,2012-03-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
93,213,2012-03-12T00:00:00.000Z,3,504,48.7620,146.2860,3.00,0.00,3.00,2012-03-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
94,214,2012-03-12T00:00:00.000Z,3,497,34.1880,102.5640,3.00,3.00,0.00,2012-03-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
95,215,2012-03-12T00:00:00.000Z,3,323,50.2635,150.7905,3.00,0.00,3.00,2012-03-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
96,216,2012-03-12T00:00:00.000Z,550,523,10.7310,5902.0500,468.00,0.00,468.00,2012-03-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
96,217,2012-03-12T00:00:00.000Z,550,524,14.1225,7767.3750,550.00,0.00,550.00,2012-03-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
97,218,2012-03-22T00:00:00.000Z,60,492,50.2635,3015.8100,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
97,219,2012-03-22T00:00:00.000Z,60,493,57.1515,3429.0900,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
97,220,2012-03-22T00:00:00.000Z,60,494,53.2035,3192.2100,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
97,221,2012-03-22T00:00:00.000Z,60,495,63.6930,3821.5800,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
97,222,2012-03-22T00:00:00.000Z,60,496,48.9090,2934.5400,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
98,223,2012-03-22T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
98,224,2012-03-22T00:00:00.000Z,550,914,21.0945,11601.9750,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
98,225,2012-03-22T00:00:00.000Z,550,915,30.4395,16741.7250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
98,226,2012-03-22T00:00:00.000Z,550,916,40.9395,22516.7250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
99,227,2012-03-22T00:00:00.000Z,60,506,9.1980,551.8800,60.00,0.00,60.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
100,228,2012-03-22T00:00:00.000Z,550,351,5.7750,3176.2500,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
100,229,2012-03-22T00:00:00.000Z,550,352,1.1550,635.2500,550.00,55.00,495.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
100,230,2012-03-22T00:00:00.000Z,550,679,5.7750,3176.2500,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
101,231,2012-03-22T00:00:00.000Z,550,507,23.3940,12866.7000,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
101,232,2012-03-22T00:00:00.000Z,550,508,27.6465,15205.5750,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
102,233,2012-03-22T00:00:00.000Z,550,355,1.3650,750.7500,550.00,82.00,468.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
102,234,2012-03-22T00:00:00.000Z,550,940,62.9895,34644.2250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
103,235,2012-03-22T00:00:00.000Z,550,679,6.1950,3407.2500,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
104,236,2012-03-22T00:00:00.000Z,550,507,22.1655,12191.0250,550.00,550.00,0.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
104,237,2012-03-22T00:00:00.000Z,550,508,29.2845,16106.4750,550.00,550.00,0.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
105,238,2012-03-22T00:00:00.000Z,3,491,19.9815,59.9445,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
106,239,2012-03-22T00:00:00.000Z,3,347,36.9705,110.9115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
106,240,2012-03-22T00:00:00.000Z,3,348,34.8705,104.6115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
106,241,2012-03-22T00:00:00.000Z,3,349,39.1440,117.4320,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
107,242,2012-03-22T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
107,243,2012-03-22T00:00:00.000Z,550,936,48.2895,26559.2250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
108,244,2012-03-22T00:00:00.000Z,3,380,43.2180,129.6540,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
108,245,2012-03-22T00:00:00.000Z,3,381,47.4915,142.4745,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
108,246,2012-03-22T00:00:00.000Z,3,382,43.2705,129.8115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
108,247,2012-03-22T00:00:00.000Z,3,383,47.5440,142.6320,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
108,248,2012-03-22T00:00:00.000Z,3,384,43.2705,129.8115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
109,249,2012-03-22T00:00:00.000Z,550,479,15.8865,8737.5750,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
109,250,2012-03-22T00:00:00.000Z,550,480,11.6655,6416.0250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
109,251,2012-03-22T00:00:00.000Z,550,481,11.0880,6098.4000,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
109,252,2012-03-22T00:00:00.000Z,550,482,8.7570,4816.3500,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
109,253,2012-03-22T00:00:00.000Z,550,483,9.6915,5330.3250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
110,254,2012-03-22T00:00:00.000Z,3,402,47.4705,142.4115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
111,255,2012-03-22T00:00:00.000Z,550,512,34.9755,19236.5250,550.00,0.00,550.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
112,256,2012-03-22T00:00:00.000Z,3,406,43.2705,129.8115,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
112,257,2012-03-22T00:00:00.000Z,3,407,47.5440,142.6320,3.00,0.00,3.00,2012-03-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
113,258,2012-03-23T00:00:00.000Z,550,525,2.3205,1276.2750,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
114,259,2012-03-23T00:00:00.000Z,550,526,3.6435,2003.9250,550.00,550.00,0.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
115,260,2012-03-23T00:00:00.000Z,550,908,21.0945,11601.9750,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
115,261,2012-03-23T00:00:00.000Z,550,909,30.4395,16741.7250,523.00,0.00,523.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
115,262,2012-03-23T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
116,263,2012-03-23T00:00:00.000Z,60,356,3.6015,216.0900,51.00,0.00,51.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
116,264,2012-03-23T00:00:00.000Z,60,357,3.9795,238.7700,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
117,265,2012-03-23T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
117,266,2012-03-23T00:00:00.000Z,550,936,48.2895,26559.2250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
118,267,2012-03-23T00:00:00.000Z,550,524,12.9675,7132.1250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
119,268,2012-03-23T00:00:00.000Z,550,911,21.0945,11601.9750,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
119,269,2012-03-23T00:00:00.000Z,550,912,30.4395,16741.7250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
120,270,2012-03-23T00:00:00.000Z,550,910,40.9395,22516.7250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
121,271,2012-03-23T00:00:00.000Z,550,937,62.9895,34644.2250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
122,272,2012-03-23T00:00:00.000Z,3,466,45.4230,136.2690,3.00,0.00,3.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
122,273,2012-03-23T00:00:00.000Z,3,467,43.3230,129.9690,3.00,0.00,3.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
123,274,2012-03-23T00:00:00.000Z,3,462,47.6805,143.0415,3.00,0.00,3.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
124,275,2012-03-23T00:00:00.000Z,550,510,23.4045,12872.4750,550.00,550.00,0.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
124,276,2012-03-23T00:00:00.000Z,550,511,27.8670,15326.8500,550.00,550.00,0.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
125,277,2012-03-23T00:00:00.000Z,550,527,6.7515,3713.3250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
126,278,2012-03-23T00:00:00.000Z,550,938,31.4895,17319.2250,468.00,0.00,468.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
126,279,2012-03-23T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
126,280,2012-03-23T00:00:00.000Z,550,509,36.2775,19952.6250,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
127,281,2012-03-23T00:00:00.000Z,60,492,50.7465,3044.7900,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
127,282,2012-03-23T00:00:00.000Z,60,493,58.2645,3495.8700,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
127,283,2012-03-23T00:00:00.000Z,60,494,50.7465,3044.7900,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
127,284,2012-03-23T00:00:00.000Z,60,495,62.9265,3775.5900,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
127,285,2012-03-23T00:00:00.000Z,60,496,49.6545,2979.2700,60.00,0.00,60.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
128,286,2012-03-23T00:00:00.000Z,550,523,10.3845,5711.4750,550.00,0.00,550.00,2012-03-16T00:00:00.000Z,2025-04-24T15:32:19.678Z
129,287,2012-03-28T00:00:00.000Z,3,425,45.5805,136.7415,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
129,288,2012-03-28T00:00:00.000Z,3,426,43.4805,130.4415,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
129,289,2012-03-28T00:00:00.000Z,3,427,47.7540,143.2620,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
129,290,2012-03-28T00:00:00.000Z,3,428,43.4805,130.4415,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
129,291,2012-03-28T00:00:00.000Z,3,429,41.3805,124.1415,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
130,292,2012-03-28T00:00:00.000Z,3,490,12.7155,38.1465,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
130,293,2012-03-28T00:00:00.000Z,3,491,19.9395,59.8185,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
131,294,2012-03-28T00:00:00.000Z,3,528,38.1570,114.4710,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
132,295,2012-03-28T00:00:00.000Z,3,505,44.2155,132.6465,3.00,0.00,3.00,2012-03-21T00:00:00.000Z,2025-04-24T15:32:19.678Z
133,296,2012-04-11T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,0.00,550.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
133,297,2012-04-11T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
134,298,2012-04-11T00:00:00.000Z,60,358,6.9825,418.9500,60.00,60.00,0.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,299,2012-04-11T00:00:00.000Z,3,379,45.4440,136.3320,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,300,2012-04-11T00:00:00.000Z,3,380,41.1705,123.5115,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,301,2012-04-11T00:00:00.000Z,3,381,39.0705,117.2115,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,302,2012-04-11T00:00:00.000Z,3,438,47.6805,143.0415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,303,2012-04-11T00:00:00.000Z,3,439,45.5805,136.7415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,304,2012-04-11T00:00:00.000Z,3,440,49.8540,149.5620,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,305,2012-04-11T00:00:00.000Z,3,441,45.5805,136.7415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,306,2012-04-11T00:00:00.000Z,3,442,43.4805,130.4415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,307,2012-04-11T00:00:00.000Z,3,443,47.7540,143.2620,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,308,2012-04-11T00:00:00.000Z,3,444,43.4805,130.4415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,309,2012-04-11T00:00:00.000Z,3,445,41.3805,124.1415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,310,2012-04-11T00:00:00.000Z,3,446,45.6540,136.9620,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,311,2012-04-11T00:00:00.000Z,3,447,41.3805,124.1415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,312,2012-04-11T00:00:00.000Z,3,448,39.2805,117.8415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,313,2012-04-11T00:00:00.000Z,3,449,43.5540,130.6620,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,314,2012-04-11T00:00:00.000Z,3,450,39.2805,117.8415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,315,2012-04-11T00:00:00.000Z,3,451,37.1805,111.5415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,316,2012-04-11T00:00:00.000Z,3,452,41.4540,124.3620,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,317,2012-04-11T00:00:00.000Z,3,453,37.1805,111.5415,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,318,2012-04-11T00:00:00.000Z,3,454,47.5230,142.5690,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,319,2012-04-11T00:00:00.000Z,3,455,45.4230,136.2690,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,320,2012-04-11T00:00:00.000Z,3,456,49.6965,149.0895,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,321,2012-04-11T00:00:00.000Z,3,457,45.4230,136.2690,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,322,2012-04-11T00:00:00.000Z,3,458,43.3230,129.9690,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,323,2012-04-11T00:00:00.000Z,3,459,47.5965,142.7895,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
135,324,2012-04-11T00:00:00.000Z,3,460,43.3230,129.9690,3.00,0.00,3.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
136,325,2012-04-11T00:00:00.000Z,60,356,3.3810,202.8600,51.00,0.00,51.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
136,326,2012-04-11T00:00:00.000Z,60,357,4.3155,258.9300,60.00,0.00,60.00,2012-04-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,327,2012-04-25T00:00:00.000Z,3,380,43.3440,130.0320,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,328,2012-04-25T00:00:00.000Z,3,381,39.0705,117.2115,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,329,2012-04-25T00:00:00.000Z,3,382,36.9705,110.9115,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,330,2012-04-25T00:00:00.000Z,3,383,41.2440,123.7320,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,331,2012-04-25T00:00:00.000Z,3,384,36.9705,110.9115,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
137,332,2012-04-25T00:00:00.000Z,3,385,43.2180,129.6540,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
138,333,2012-04-25T00:00:00.000Z,3,490,12.3585,37.0755,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
139,334,2012-04-25T00:00:00.000Z,550,513,39.1965,21558.0750,550.00,0.00,550.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
140,335,2012-04-25T00:00:00.000Z,3,407,39.0705,117.2115,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
140,336,2012-04-25T00:00:00.000Z,3,408,36.9705,110.9115,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
140,337,2012-04-25T00:00:00.000Z,3,409,41.2440,123.7320,3.00,0.00,3.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
141,338,2012-04-25T00:00:00.000Z,550,933,43.9845,24191.4750,550.00,0.00,550.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
141,339,2012-04-25T00:00:00.000Z,550,934,38.1465,20980.5750,550.00,0.00,550.00,2012-04-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
