PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,extraction_date
135,4,4,251,1656,4,2012-03-28T00:00:00.000Z,2012-04-06T00:00:00.000Z,3413.2455,273.0596,85.3311,3771.6362,2012-04-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
136,4,4,253,1572,1,2012-03-28T00:00:00.000Z,2012-04-06T00:00:00.000Z,461.7900,36.9432,11.5448,510.2780,2012-04-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
137,6,4,255,1562,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,722.4525,57.7962,18.0613,798.3100,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
138,4,4,256,1662,2,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,37.0755,2.9660,0.9269,40.9684,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
139,5,4,252,1682,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,21558.0750,1724.6460,538.9519,23821.6729,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
140,4,4,260,1686,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,351.8550,28.1484,8.7964,388.7998,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
141,4,4,258,1684,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,45172.0500,3613.7640,1129.3013,49915.1153,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
142,6,4,254,1534,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,267.1830,21.3746,6.6796,295.2372,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
143,4,4,257,1614,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,415.8000,33.2640,10.3950,459.4590,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
144,5,3,261,1588,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,40471.2000,3237.6960,1011.7800,44720.6760,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
145,4,4,250,1622,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,662.0985,52.9679,16.5525,731.6189,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
146,4,4,253,1632,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,62092.8000,4967.4240,1552.3200,68612.5440,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
147,4,4,255,1608,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,5948.2500,475.8600,148.7063,6572.8163,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
148,4,4,256,1576,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,91117.9500,7289.4360,2277.9488,100685.3348,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
149,4,4,259,1590,1,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,525.0000,42.0000,13.1250,580.1250,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
150,4,4,260,1514,5,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,2003.6835,160.2947,50.0921,2214.0703,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
151,5,4,258,1498,4,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,26455.2750,2116.4220,661.3819,29233.0789,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
152,4,4,254,1674,2,2012-04-11T00:00:00.000Z,2012-04-20T00:00:00.000Z,944.3700,75.5496,23.6093,1043.5289,2012-04-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
153,4,4,252,1652,1,2012-05-02T00:00:00.000Z,2012-05-11T00:00:00.000Z,6993.5250,559.4820,174.8381,7727.8451,2012-05-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
154,4,3,261,1578,3,2012-05-02T00:00:00.000Z,2012-05-11T00:00:00.000Z,36122.6250,2889.8100,903.0656,39915.5006,2012-05-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
155,4,4,251,1538,5,2012-05-02T00:00:00.000Z,2012-05-11T00:00:00.000Z,37843.5750,3027.4860,946.0894,41817.1504,2012-05-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
156,5,4,253,1556,4,2012-05-02T00:00:00.000Z,2012-05-11T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2012-05-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
157,4,4,255,1554,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,773.9550,61.9164,19.3489,855.2203,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
158,4,4,256,1688,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
159,4,4,259,1580,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
160,4,4,260,1496,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,391.5450,31.3236,9.7886,432.6572,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
161,4,4,258,1494,2,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
162,4,4,254,1650,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
163,4,4,257,1654,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
164,4,3,261,1664,3,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
165,4,4,251,1678,3,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,58685.5500,4694.8440,1467.1388,64847.5328,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
166,4,4,253,1616,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,481.8870,38.5510,12.0472,532.4852,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
167,4,4,255,1492,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,710.9550,56.8764,17.7739,785.6053,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
168,4,4,256,1602,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,1796.0355,143.6828,44.9009,1984.6192,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
169,4,4,259,1540,4,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,664.3035,53.1443,16.6076,734.0554,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
170,4,4,260,1628,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
171,4,4,258,1604,3,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,1581.9300,126.5544,39.5483,1748.0327,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
172,4,4,254,1690,5,2012-05-30T00:00:00.000Z,2012-06-08T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2012-06-08T00:00:00.000Z,2025-04-24T15:33:20.534Z
173,4,4,257,1566,5,2012-06-11T00:00:00.000Z,2012-06-20T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2012-06-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
174,4,3,261,1698,5,2012-06-11T00:00:00.000Z,2012-06-20T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2012-06-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
175,4,4,251,1560,5,2012-06-11T00:00:00.000Z,2012-06-20T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2012-06-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
176,4,4,253,1692,5,2012-06-11T00:00:00.000Z,2012-06-20T00:00:00.000Z,13458.6900,1076.6952,336.4673,14871.8525,2012-06-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
177,4,4,252,1696,2,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,101720.8500,8137.6680,2543.0213,112401.5393,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
178,4,4,256,1504,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,551.8800,44.1504,13.7970,609.8274,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
179,4,4,259,1544,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,6987.7500,559.0200,174.6938,7721.4638,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
180,4,4,260,1530,2,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,28072.2750,2245.7820,701.8069,31019.8639,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
181,4,4,258,1508,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,1917.3000,153.3840,47.9325,2118.6165,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
182,4,4,254,1694,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,4215.7500,337.2600,105.3938,4658.4038,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
183,4,4,257,1624,2,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,28297.5000,2263.8000,707.4375,31268.7375,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
184,4,3,261,1548,2,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
185,4,4,251,1598,4,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,1055.5650,84.4452,26.3891,1166.3993,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
186,4,4,253,1658,5,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
187,4,4,255,1536,4,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,747.8100,59.8248,18.6953,826.3301,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
188,4,4,252,1568,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,20957.4750,1676.5980,523.9369,23158.0099,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
189,4,4,259,1648,5,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
190,4,4,260,1646,2,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
191,4,4,258,1672,4,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,28597.0230,2287.7618,714.9256,31599.7104,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
192,4,4,250,1600,1,2012-06-22T00:00:00.000Z,2012-07-01T00:00:00.000Z,1276.2750,102.1020,31.9069,1410.2839,2012-07-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
193,4,4,257,1522,1,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,2003.9250,160.3140,50.0981,2214.3371,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
194,4,3,261,1570,2,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
195,4,4,251,1516,1,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,454.8600,36.3888,11.3715,502.6203,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
196,4,4,253,1506,5,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
197,4,4,255,1626,2,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,7132.1250,570.5700,178.3031,7880.9981,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
198,4,4,256,1542,2,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
199,4,4,259,1610,4,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
200,4,4,260,1638,5,2012-06-25T00:00:00.000Z,2012-07-04T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2012-07-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
201,4,4,258,1582,5,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,532.9170,42.6334,13.3229,588.8733,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
202,4,4,254,1510,5,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,143.0415,11.4433,3.5760,158.0608,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
203,4,4,257,1526,2,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,28199.3250,2255.9460,704.9831,31160.2541,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
204,4,3,261,1644,1,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,3713.3250,297.0660,92.8331,4103.2241,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
205,4,4,251,1680,5,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,63831.0750,5106.4860,1595.7769,70533.3379,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
206,4,4,253,1584,5,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,13361.0400,1068.8832,334.0260,14763.9492,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
207,4,4,255,1620,5,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,5711.4750,456.9180,142.7869,6311.1799,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
208,4,4,256,1666,4,2012-07-27T00:00:00.000Z,2012-08-05T00:00:00.000Z,627.4485,50.1959,15.6862,693.3306,2012-08-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
209,4,4,259,1592,2,2012-07-31T00:00:00.000Z,2012-08-09T00:00:00.000Z,97.9650,7.8372,2.4491,108.2513,2012-08-09T00:00:00.000Z,2025-04-24T15:33:20.534Z
210,4,4,250,1618,4,2012-07-31T00:00:00.000Z,2012-08-09T00:00:00.000Z,114.4710,9.1577,2.8618,126.4905,2012-08-09T00:00:00.000Z,2025-04-24T15:33:20.534Z
211,4,4,258,1612,4,2012-07-31T00:00:00.000Z,2012-08-09T00:00:00.000Z,132.6465,10.6117,3.3162,146.5744,2012-08-09T00:00:00.000Z,2025-04-24T15:33:20.534Z
212,4,4,254,1586,5,2012-07-31T00:00:00.000Z,2012-08-09T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2012-08-09T00:00:00.000Z,2025-04-24T15:33:20.534Z
213,4,4,257,1500,1,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,418.9500,33.5160,10.4738,462.9398,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
214,4,3,261,1656,4,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,272.4435,21.7955,6.8111,301.0501,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
215,4,4,251,1572,1,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,461.7900,36.9432,11.5448,510.2780,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
216,4,4,253,1562,5,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,544.7295,43.5784,13.6182,601.9261,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
217,4,4,255,1662,2,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,37.0755,2.9660,0.9269,40.9684,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
218,4,4,256,1682,4,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,21558.0750,1724.6460,538.9519,23821.6729,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
219,4,4,259,1686,4,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,612.1080,48.9686,15.3027,676.3793,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
220,4,4,260,1684,5,2012-08-15T00:00:00.000Z,2012-08-24T00:00:00.000Z,65240.1750,5219.2140,1631.0044,72090.3934,2012-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
221,4,4,250,1534,5,2012-08-16T00:00:00.000Z,2012-08-25T00:00:00.000Z,534.8070,42.7846,13.3702,590.9618,2012-08-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
222,4,4,254,1614,5,2012-08-16T00:00:00.000Z,2012-08-25T00:00:00.000Z,273.0735,21.8459,6.8268,301.7462,2012-08-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
223,4,4,257,1588,5,2012-08-16T00:00:00.000Z,2012-08-25T00:00:00.000Z,40471.2000,3237.6960,1011.7800,44720.6760,2012-08-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
224,4,3,261,1622,5,2012-08-16T00:00:00.000Z,2012-08-25T00:00:00.000Z,278.5230,22.2818,6.9631,307.7679,2012-08-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
225,4,4,251,1632,5,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,62092.8000,4967.4240,1552.3200,68612.5440,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
226,4,4,253,1608,5,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,5948.2500,475.8600,148.7063,6572.8163,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
227,5,4,255,1576,5,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,91117.9500,7289.4360,2277.9488,100685.3348,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
228,4,4,256,1590,1,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,525.0000,42.0000,13.1250,580.1250,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
229,4,4,259,1514,5,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,2003.6835,160.2947,50.0921,2214.0703,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
230,4,4,260,1498,4,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,26455.2750,2116.4220,661.3819,29233.0789,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
231,4,4,258,1674,2,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,944.3700,75.5496,23.6093,1043.5289,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
232,4,4,254,1652,4,2012-08-24T00:00:00.000Z,2012-09-02T00:00:00.000Z,44594.5500,3567.5640,1114.8638,49276.9778,2012-09-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
233,4,4,257,1578,5,2012-08-28T00:00:00.000Z,2012-09-06T00:00:00.000Z,26720.9250,2137.6740,668.0231,29526.6221,2012-09-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
234,4,3,261,1538,5,2012-08-28T00:00:00.000Z,2012-09-06T00:00:00.000Z,37843.5750,3027.4860,946.0894,41817.1504,2012-09-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
235,4,4,251,1556,4,2012-08-28T00:00:00.000Z,2012-09-06T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2012-09-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
236,4,4,253,1554,4,2012-08-28T00:00:00.000Z,2012-09-06T00:00:00.000Z,482.5170,38.6014,12.0629,533.1813,2012-09-06T00:00:00.000Z,2025-04-24T15:33:20.534Z
237,4,4,255,1688,4,2012-09-05T00:00:00.000Z,2012-09-14T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2012-09-14T00:00:00.000Z,2025-04-24T15:33:20.534Z
238,4,4,256,1580,5,2012-09-05T00:00:00.000Z,2012-09-14T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2012-09-14T00:00:00.000Z,2025-04-24T15:33:20.534Z
239,4,4,252,1496,4,2012-09-05T00:00:00.000Z,2012-09-14T00:00:00.000Z,602.0280,48.1622,15.0507,665.2409,2012-09-14T00:00:00.000Z,2025-04-24T15:33:20.534Z
240,4,4,260,1494,2,2012-09-05T00:00:00.000Z,2012-09-14T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2012-09-14T00:00:00.000Z,2025-04-24T15:33:20.534Z
241,4,4,258,1650,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
242,4,4,254,1654,4,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
243,4,4,257,1664,3,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
244,4,3,261,1678,3,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,33350.6250,2668.0500,833.7656,36852.4406,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
245,5,4,250,1616,4,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,475.6815,38.0545,11.8920,525.6280,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
246,4,4,253,1492,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,564.1965,45.1357,14.1049,623.4371,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
247,4,4,255,1602,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,1796.0355,143.6828,44.9009,1984.6192,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
248,5,4,256,1540,4,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,665.0280,53.2022,16.6257,734.8559,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
249,4,4,259,1628,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
250,4,4,260,1604,4,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,1839.5055,147.1604,45.9876,2032.6535,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
251,4,4,258,1690,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
252,4,4,254,1566,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
253,4,4,252,1698,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
254,5,3,261,1560,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
255,4,4,251,1692,5,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,2934.5400,234.7632,73.3635,3242.6667,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
256,4,4,253,1696,2,2012-09-21T00:00:00.000Z,2012-09-30T00:00:00.000Z,50860.4250,4068.8340,1271.5106,56200.7696,2012-09-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
257,4,4,255,1504,1,2012-10-02T00:00:00.000Z,2012-10-11T00:00:00.000Z,551.8800,44.1504,13.7970,609.8274,2012-10-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
258,4,4,256,1544,1,2012-10-02T00:00:00.000Z,2012-10-11T00:00:00.000Z,6987.7500,559.0200,174.6938,7721.4638,2012-10-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
259,4,4,259,1530,2,2012-10-02T00:00:00.000Z,2012-10-11T00:00:00.000Z,28072.2750,2245.7820,701.8069,31019.8639,2012-10-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
260,4,4,260,1508,1,2012-10-02T00:00:00.000Z,2012-10-11T00:00:00.000Z,37312.2750,2984.9820,932.8069,41230.0639,2012-10-11T00:00:00.000Z,2025-04-24T15:33:20.534Z
261,4,4,258,1694,1,2012-10-11T00:00:00.000Z,2012-10-20T00:00:00.000Z,3407.2500,272.5800,85.1813,3765.0113,2012-10-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
262,7,4,254,1624,2,2012-10-11T00:00:00.000Z,2012-10-20T00:00:00.000Z,28297.5000,2263.8000,707.4375,31268.7375,2012-10-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
263,4,4,257,1548,2,2012-10-11T00:00:00.000Z,2012-10-20T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2012-10-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
264,4,3,261,1598,4,2012-10-11T00:00:00.000Z,2012-10-20T00:00:00.000Z,240.7230,19.2578,6.0181,265.9989,2012-10-20T00:00:00.000Z,2025-04-24T15:33:20.534Z
265,4,4,251,1658,5,2012-10-17T00:00:00.000Z,2012-10-26T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2012-10-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
266,4,4,253,1536,4,2012-10-17T00:00:00.000Z,2012-10-26T00:00:00.000Z,475.2090,38.0167,11.8802,525.1059,2012-10-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
267,4,4,255,1568,5,2012-10-17T00:00:00.000Z,2012-10-26T00:00:00.000Z,5757.6750,460.6140,143.9419,6362.2309,2012-10-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
268,4,4,256,1648,5,2012-10-17T00:00:00.000Z,2012-10-26T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2012-10-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
269,4,4,259,1646,2,2012-10-17T00:00:00.000Z,2012-10-26T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2012-10-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
